ReefID,LABEL_ID,GBRMPAFeatureName,LAT,LON,GBRMP,Within250kmOfPort,Shallow,ShallowestDepth
2166,21-005b,Downward Patches (No 2),-21.1358,149.2912,1,1,NA,NA
2167,21-005c,Downward Patches (No 3),-21.145,149.2888,1,1,NA,NA
2168,21-005d,Downward Patches (No 4),-21.1544,149.2961,1,1,NA,NA
2169,21-005e,Downward Patches (No 5),-21.1603,149.3165,1,1,0,-13.25899982
2170,21-005f,Downward Patches (No 6),-21.1625,149.2865,1,1,1,-9.713000298
2171,21-005g,Downward Patches (No 7),-21.1714,149.3106,1,1,NA,NA
2172,21-006,NA,-21.1332,149.245,0,1,NA,NA
2173,21-007,Flat Top Reef,-21.1607,149.2391,1,1,1,1.572000027
2174,20-308,Chauvel Reefs (South),-20.8587,150.3788,1,1,1,-1.355999947
2175,20-309,Tern Reef,-20.9094,150.0326,1,1,1,-0.100000001
2176,20-310,Bushy-Redbill Reef,-20.9625,150.0805,1,1,1,0.252999991
2177,20-397,U/N Reef,-20.9894,152.3954,1,0,1,-0.814999998
2178,20-398,U/N Reef,-20.9854,152.0642,1,0,1,-0.788999975
2179,20-399,U/N Reef,-20.9926,152.0859,1,0,1,-0.953999996
2180,20-400,U/N Reef,-21.002,152.1103,1,0,1,-0.632000029
2181,20-401,Deliverance Bank,-20.0151,150.4049,1,1,0,-10.52099991
2182,20-402,Sheriff Shoal,-20.2443,150.1463,1,1,NA,NA
2183,20-523,U/N Reef,-20.392,150.9537,1,1,NA,NA
2184,20-524,U/N Reef,-20.4143,150.9696,1,1,NA,NA
2185,20-527,U/N Reef,-20.7994,150.9809,1,1,0,-14.49400043
2186,20-531,U/N Reef,-20.4354,150.9875,1,1,0,-18.29400063
2187,20-540,U/N Reef,-20.8139,151.0145,1,1,1,-1.424999952
2188,20-543,U/N Reef,-20.473,151.022,1,1,NA,NA
2189,20-545,U/N Reef,-20.5554,151.0349,1,1,0,-14.85700035
2190,20-546,U/N Reef,-20.4851,151.0369,1,1,0,-19.72699928
2191,20-548,U/N Reef,-20.4971,151.0515,1,1,0,-19.3220005
2192,20-370d,U/N Reef,-20.8679,151.068,1,1,0,-11.84000015
2193,21-009,Round Top Reef,-21.1738,149.2655,1,1,1,0.740999997
2194,21-012,NA,-21.2673,149.2685,0,1,NA,NA
2195,21-013,NA,-21.2749,149.2868,0,1,NA,NA
2196,21-014,NA,-21.2931,149.3019,0,1,NA,NA
2197,21-015,Victor Reef,-21.3281,149.3254,1,1,1,1.575999975
2198,21-016,Coral Point Reef,-21.3722,149.3192,1,1,1,1.574000001
2199,21-018,U/N Reef,-21.413,149.3334,1,1,1,1.22300005
2200,20-311,U/N Reef,-20.5137,150.7111,1,1,1,-1.325999975
2201,20-312,U/N Reef,-20.5125,150.8619,1,1,1,-0.76700002
2202,20-313,U/N Reef,-20.5222,150.8018,1,1,1,-0.799000025
2203,20-314,U/N Reef,-20.5281,150.7584,1,1,1,-1.111999989
2204,20-315a,U/N Reef,-20.5639,150.5615,1,1,1,-1.225000024
2205,20-315b,U/N Reef,-20.5408,150.5761,1,1,1,-2.224999905
2206,20-315c,U/N Reef,-20.5675,150.5922,1,1,1,-2.319000006
2207,20-316,U/N Reef,-20.5482,150.7541,1,1,1,-9.239999771
2208,20-317,U/N Reef,-20.5634,150.7232,1,1,1,-1.950999975
2209,20-318,U/N Reef,-20.5664,150.7734,1,1,1,-1.210000038
2210,20-403,NA,-20.2669,148.6957,0,1,NA,NA
2211,20-404,U/N Reef,-20.4061,149.007,1,1,1,-1.279999971
2212,20-407,Coppersmith Reef,-20.5981,149.116,1,1,1,-0.287999988
2213,20-370c,U/N Reef,-20.8607,151.0733,1,1,0,-10.61800003
2214,20-553,U/N Reef,-20.8062,151.0752,1,1,NA,NA
2215,20-555,U/N Reef,-20.8201,151.1055,1,1,1,-5.546999931
2216,20-556,U/N Reef,-20.7021,151.1061,1,1,1,-1.361999989
2217,20-557,U/N Reef,-20.5582,151.1201,1,1,0,-21.12100029
2218,20-558,U/N Reef,-20.9843,150.613,1,1,NA,NA
2219,20-559,U/N Reef,-20.9816,150.7248,1,1,1,-9.043000221
2220,20-560,U/N Reef,-20.8415,151.206,1,1,1,-1.271000028
2221,20-561,U/N Reef,-20.9463,151.2215,1,1,0,-11.75800037
2222,20-562,U/N Reef,-20.9462,151.2507,1,1,1,-1.552999973
2223,20-563,U/N Reef,-20.9434,151.2628,1,1,1,-1.258999944
2224,21-019,Freshwater Point Reef,-21.4299,149.3375,1,1,1,1.559999943
2225,21-020,Cullen Reef,-21.4236,149.4917,1,1,1,1.411000013
2226,21-021,Irving Island Reef,-21.4548,149.4583,1,1,1,1.042999983
2227,21-022,Phillips Reef,-21.4679,149.494,1,1,1,-3.855999947
2228,21-023,Taffy Reef,-21.4752,149.3914,1,1,1,0.485000014
2229,21-024,Glendower Point Reef,-21.4976,149.396,1,1,1,1.463999987
2230,21-025,Penrith Reef,-21.0168,149.8983,1,1,1,1.141000032
2231,20-319,U/N Reef,-20.5646,150.8223,1,1,1,-1.225999951
2232,20-320,U/N Reef,-20.5687,150.8385,1,1,1,-0.968999982
2233,20-321,U/N Reef,-20.5545,150.9977,1,1,1,-0.977999985
2234,20-322,U/N Reef,-20.5742,150.7459,1,1,1,-0.925999999
2235,20-323,U/N Reef,-20.5846,150.8648,1,1,1,-0.810000002
2236,20-324,U/N Reef,-20.5962,150.7668,1,1,1,-0.731000006
2237,20-409,Plum Pudding Reef,-20.3346,148.9394,1,1,1,-0.071999997
2238,20-410,U/N Reef,-20.8682,151.5073,1,1,NA,NA
2239,20-411,U/N Reef,-20.9611,151.5287,1,1,NA,NA
2240,20-412,U/N Reef,-20.8933,151.552,1,1,0,-14.21199989
2241,20-564,U/N Reef,-20.8091,151.2636,1,1,1,-9.354000092
2242,20-565,U/N Reef,-20.8297,151.2976,1,1,NA,NA
2243,20-566,U/N Reef,-20.9939,151.3646,1,1,1,-1.774000049
2244,20-567,U/N Reef,-20.9965,151.3704,1,1,1,-1.720999956
2245,20-568,U/N Reef,-20.9557,151.371,1,1,1,-0.77700001
2246,20-569,U/N Reef,-20.9915,151.3793,1,1,1,-1.639999986
2247,20-570,U/N Reef,-20.8647,151.3977,1,1,NA,NA
2248,21-026,Bailey Reef,-21.0302,149.5476,1,1,1,-0.615999997
2249,21-027,Snare Peak Reef,-21.1027,149.9354,1,1,1,-0.017999999
2250,21-029,Overfall Reef,-21.2669,149.6301,1,1,1,-0.028999999
2251,20-325,U/N Reef,-20.6235,150.7327,1,1,1,-1.167000055
2252,20-326,Molar Reef,-20.6253,150.8036,1,1,1,-0.175999999
2253,20-327,U/N Reef,-20.6177,150.8535,1,1,1,-0.712000012
2254,20-328a,U/N Reef,-20.6178,150.9019,1,1,1,-0.818000019
2255,20-328b,U/N Reef,-20.6078,150.9172,1,1,1,-1.121000051
2256,20-413,U/N Reef,-20.9774,151.5679,1,1,0,-11.44900036
2257,20-414,U/N Reef,-20.9564,151.5887,1,1,0,-11.77099991
2258,20-415,U/N Reef,-20.9225,151.6156,1,1,0,-13.53999996
2259,20-416,U/N Reef,-20.9863,151.6508,1,0,0,-20.75799942
2260,20-417,U/N Reef,-20.9426,151.6612,1,0,0,-21.14500046
2261,20-418,U/N Reef,-20.9068,151.6632,1,0,NA,NA
2262,20-419,U/N Reef,-20.9292,151.7045,1,0,NA,NA
2263,20-420,U/N Reef,-20.9538,151.7233,1,0,NA,NA
2264,20-421,U/N Reef,-20.9783,151.7317,1,0,NA,NA
2265,20-422,U/N Reef,-20.9747,151.7663,1,0,NA,NA
2266,20-571,U/N Reef,-20.8097,151.4007,1,1,0,-13.57499981
2267,20-572,U/N Reef,-20.8305,151.4407,1,1,0,-16.78700066
2268,20-573,U/N Reef,-20.9146,151.4536,1,1,NA,NA
2269,20-574,U/N Reef,-20.9055,151.4592,1,1,0,-12.38399982
2270,20-575,U/N Reef,-20.8467,151.4677,1,1,0,-16.66500092
2271,20-576,U/N Reef,-20.9085,151.4718,1,1,0,-13.85700035
2272,20-577,U/N Reef,-20.851,151.4768,1,1,0,-18.62100029
2273,20-578,U/N Reef,-20.8587,151.4808,1,1,0,-17.62100029
2274,20-579,U/N Reef,-20.9999,151.3386,1,1,1,-1.562000036
2275,20-580,U/N Reef,-20.7375,150.4406,1,1,NA,NA
2276,20-581,U/N Reef,-20.7416,150.4568,1,1,0,-16.61599922
2277,21-031,Prudhoe Island Reef,-21.3156,149.6825,1,1,1,1.569000006
2278,21-032,Prudhoe Shoal,-21.3273,149.665,1,1,1,1.074000001
2279,21-033,Reid Reef,-21.371,149.6579,1,1,1,1.628999949
2280,21-034,Double Island Reef,-21.3743,149.8285,1,1,1,1.626999974
2281,20-328c,U/N Reef,-20.6036,150.92,1,1,1,-4.532999992
2282,20-328d,U/N Reef,-20.6091,150.9233,1,1,1,-3.967999935
2283,20-328e,U/N Reef,-20.6137,150.9212,1,1,1,-1.437999964
2284,20-328f,U/N Reef,-20.6218,150.9205,1,1,1,-6.221000195
2285,20-329,U/N Reef,-20.6259,150.993,1,1,0,-10.61499977
2286,20-330,U/N Reef,-20.6309,150.9552,1,1,NA,NA
2287,20-331,U/N Reef,-20.646,150.9816,1,1,NA,NA
2288,20-332,U/N Reef,-20.6616,150.6989,1,1,1,-5.764999866
2289,20-333,U/N Reef,-20.6451,150.7354,1,1,1,-1.429999948
2290,20-334,U/N Reef,-20.6351,150.7524,1,1,1,-1.13499999
2291,20-423,U/N Reef,-20.9356,151.8353,1,0,NA,NA
2292,20-424,U/N Reef,-20.9557,151.8523,1,0,NA,NA
2293,20-425,U/N Reef,-20.9169,151.8709,1,0,NA,NA
2294,20-426,U/N Reef,-20.9062,151.8872,1,0,NA,NA
2295,20-427,U/N Reef,-20.9503,151.8963,1,0,NA,NA
2296,20-428,U/N Reef,-20.8977,151.9126,1,0,NA,NA
2297,20-429,U/N Reef,-20.8876,151.9178,1,0,0,-22.94499969
2298,20-430,U/N Reef,-20.8856,151.998,1,0,0,-23.50799942
2299,20-431,U/N Reef,-20.8951,152.0015,1,0,NA,NA
2300,20-432,U/N Reef,-20.8904,152.0064,1,0,NA,NA
2301,20-582,U/N Reef,-20.0065,149.8869,1,1,1,-8.588999748
2302,20-583,U/N Reef,-20.1704,149.9347,1,1,1,-8.777000427
2303,20-585,U/N Reef,-20.0161,149.9605,1,1,0,-12.67800045
2304,20-586,U/N Reef,-20.1469,149.9683,1,1,0,-10.47900009
2305,20-587,U/N Reef,-20.026,149.9731,1,1,0,-10.98200035
2306,20-588,U/N Reef,-20.2786,150.0616,1,1,0,-11.92700005
2307,20-589,U/N Reef,-20.1247,150.315,1,1,1,-1.424999952
2308,20-590,U/N Reef,-20.0999,150.3713,1,1,1,-0.99000001
2309,20-591,U/N Reef,-20.1102,150.3728,1,1,1,-1.125
2310,20-592,U/N Reef,-20.0327,150.3736,1,1,1,-8.661999702
2311,20-593,U/N Reef,-20.0529,150.3756,1,1,1,-8.116000175
2312,20-594,U/N Reef,-20.0741,150.382,1,1,1,-2.457999945
2313,20-595,U/N Reef,-20.0743,150.3868,1,1,1,-1.822999954
2314,21-035,Lloyd Shoal,-21.3879,149.8076,1,1,1,-7.888999939
2315,21-036a,Viscount Shoals (No 1),-21.4186,149.5677,1,1,1,-7.921999931
2316,21-036b,Viscount Shoals (No 2),-21.4114,149.6049,1,1,1,-8.303999901
2317,21-036c,Viscount Shoals (No 3),-21.4744,149.5762,1,1,NA,NA
2318,21-037,Renou Reef,-21.434,149.8214,1,1,1,-0.224999994
2319,20-335,U/N Reef,-20.6717,150.8738,1,1,1,-0.521000028
2320,20-336,U/N Reef,-20.6831,150.7761,1,1,1,-8.911999702
2321,20-337,U/N Reef,-20.6974,150.8342,1,1,1,-1.027999997
2322,20-338,U/N Reef,-20.6794,150.9825,1,1,1,-0.819999993
2323,20-433,U/N Reef,-20.8999,152.0533,1,0,0,-11.72299957
2324,20-434,U/N Reef,-20.8926,152.0632,1,0,0,-23.22999954
2325,20-435,U/N Reef,-20.9815,152.0954,1,0,NA,NA
2326,20-436,U/N Reef,-20.9304,152.0978,1,0,1,-9.663000107
2327,20-437,U/N Reef,-20.9188,152.0981,1,0,0,-12.63899994
2328,20-438,U/N Reef,-20.9127,152.1116,1,0,0,-22.74300003
2329,20-439,U/N Reef,-20.9188,152.1172,1,0,NA,NA
2330,20-440,U/N Reef,-20.9534,152.1188,1,0,0,-13.39099979
2331,20-441,U/N Reef,-20.9758,152.1288,1,0,0,-16.68499947
2332,20-442,U/N Reef,-20.9121,152.1328,1,0,NA,NA
2333,20-443,U/N Reef,-20.9271,152.1603,1,0,NA,NA
2334,20-596,U/N Reef,-20.1035,150.3892,1,1,1,-1.531000018
2335,20-597,U/N Reef,-20.078,150.3968,1,1,1,-1.682000041
2336,20-598,U/N Reef,-20.1076,150.4033,1,1,1,-1.529000044
2337,20-599,U/N Reef,-20.0444,150.4062,1,1,NA,NA
2338,20-600,U/N Reef,-20.1457,150.4095,1,1,1,-1.355999947
2339,20-601,U/N Reef,-20.1454,150.413,1,1,1,-4.960999966
2340,20-602,U/N Reef,-20.137,150.4144,1,1,1,-1.241999984
2341,20-603,U/N Reef,-20.0365,150.425,1,1,1,-8.420999527
2342,20-604,U/N Reef,-20.0631,150.432,1,1,1,-7.230999947
2343,20-605,U/N Reef,-20.2334,150.4888,1,1,1,-0.930999994
2344,20-607,U/N Reef,-20.0611,150.583,1,1,1,-8.897999763
2345,21-039,Knight Reef,-21.4487,149.7141,1,1,1,1.277999997
2346,21-040,Minster Reef,-21.4439,149.8481,1,1,1,0.907999992
2347,21-041,Festing Shoal,-21.4679,149.7001,1,1,1,-6.592000008
2348,21-043,Beaver Shoal,-21.4668,149.8251,1,1,1,-7.410999775
2349,21-044,Beverlac Reef,-21.4565,149.8738,1,1,1,-1.049000025
2350,20-339a,U/N Reef,-20.7259,150.884,1,1,1,-0.921000004
2351,20-339b,U/N Reef,-20.7067,150.9378,1,1,1,-0.842999995
2352,20-340,U/N Reef,-20.7081,150.76,1,1,1,-0.603999972
2353,20-341,U/N Reef,-20.7138,150.8204,1,1,1,-1.544999957
2354,20-234a,Thomas Reef (No 1),-20.5416,149.1101,1,1,1,-0.059999999
2355,20-234b,Thomas Reef (No 2),-20.545,149.1013,1,1,1,-2.030999899
2356,20-234c,Thomas Reef (No 3),-20.5511,149.1053,1,1,1,-1.501999974
2357,20-279b,St Bees Island Reef (No 2),-20.9299,149.432,1,1,1,1.427000046
2358,20-279c,St Bees Island Reef (No 3),-20.9338,149.4483,1,1,1,1.48300004
2359,20-280,Aspatria Reef,-20.9346,149.4706,1,1,1,1.292000055
2360,20-282,Wheatley Shoal,-20.9301,149.3888,1,1,1,-8.541000366
2361,20-283,Flimby Shoal,-20.9321,149.4188,1,1,1,-8.567000389
2362,20-284,Hesket Reef,-20.9356,149.4813,1,1,1,0.536000013
2363,20-102i,Shaw Island Reef (No 5),-20.5203,149.0607,1,1,1,0.195999995
2364,20-102e,Shaw Island Reef (No 6),-20.5069,149.0705,1,1,1,-1.958999991
2365,20-102f,Shaw Island Reef (No 7),-20.4865,149.0899,1,1,1,-0.43599999
2366,20-184,U/N Reef,-20.3215,150.7057,1,1,1,-9.87100029
2367,20-185a,U/N Reef,-20.3541,150.5844,1,1,1,0.270000011
2368,20-185b,U/N Reef,-20.3716,150.599,1,1,1,-0.216999993
2369,20-234d,Thomas Reef (No 4),-20.5519,149.1109,1,1,1,-0.352999985
2370,20-234e,Thomas Reef (No 5),-20.5465,149.1201,1,1,1,-0.011
2371,20-234f,Thomas Reef (No 6),-20.5411,149.1198,1,1,1,-3.34100008
2372,20-234g,Thomas Reef (No 7),-20.5483,149.1259,1,1,1,-2.721999884
2373,20-285,Green Reef,-20.9861,149.1513,1,1,1,1.575999975
2374,20-286,Parker Reef,-20.5423,149.7512,1,1,1,-0.012
2375,20-287,Credlin Reefs (East),-20.5402,149.9512,1,1,1,-0.845000029
2376,20-288,Credlin Reefs (West),-20.5597,149.9281,1,1,1,-0.924000025
2377,20-102g,Shaw Island Reef (No 8),-20.4836,149.099,1,1,1,0.358999997
2378,20-102h,Shaw Island Reef (No 9),-20.4586,149.0865,1,1,1,0.640999973
2379,20-102k,Shaw Island Reef (No 10),-20.442,149.0827,1,1,1,-0.013
2380,20-102j,Shaw Island Reef (No 11),-20.4509,149.0759,1,1,1,-0.32100001
2381,20-102l,Shaw Island Reef (No 12),-20.4272,149.0891,1,1,1,-1.126000047
2382,20-103,U/N Reef,-20.0148,149.8307,1,1,1,-0.569999993
2383,20-185c,U/N Reef,-20.3504,150.6565,1,1,1,-0.765999973
2384,20-186,U/N Reef,-20.3542,150.7129,1,1,1,-0.832000017
2385,20-187,Muirhead Reef,-20.3783,150.7524,1,1,1,-0.740999997
2386,20-188,U/N Reef,-20.3495,150.8092,1,1,1,-8.508999825
2387,20-189,U/N Reef,-20.3708,150.6838,1,1,1,-1.347000003
2388,20-234h,Thomas Reef (No 8),-20.5413,149.1057,1,1,1,0.808000028
2389,20-235,Fairlight Reef,-20.5491,149.1331,1,1,1,-5.179999828
2390,20-236,St Helen Reef,-20.553,149.0777,1,1,1,-0.754999995
2391,20-237a,Goldsmith Island Reef (No 1),-20.6649,149.1584,1,1,1,-0.874000013
2392,20-237b,Goldsmith Island Reef (No 2),-20.6832,149.1441,1,1,1,0.263999999
2393,20-289,Calder Reef,-20.7717,149.6204,1,1,1,0.973999977
2394,20-290a,Scawfell Reef (No 1),-20.8546,149.6141,1,1,1,-0.291000009
2395,20-290b,Scawfell Reef (No 2),-20.8645,149.5909,1,1,1,1.067000031
2396,20-291,Three Rocks Reef,-20.9509,149.7386,1,1,1,-0.01
2397,20-105,Square Reef,-20.0641,149.812,1,1,1,-0.079999998
2398,20-106a,Peta Patches (No 1),-20.0362,149.9468,1,1,1,-1.445000052
2399,20-106b,Peta Patches (No 2),-20.0316,149.9409,1,1,1,-8.43900013
2400,20-106c,Peta Patches (No 3),-20.0405,149.9496,1,1,1,-1.320000052
2401,20-106d,Peta Patches (No 4),-20.0343,149.9539,1,1,1,-1.411999941
2402,20-107,U/N Reef,-20.0577,149.9483,1,1,1,-6.734000206
2403,20-108,U/N Reef,-20.0615,149.9596,1,1,1,-9.201000214
2404,20-109,U/N Reef,-20.0626,149.9339,1,1,1,-1.177999973
2405,20-190,U/N Reef,-20.3475,150.8528,1,1,1,-5.747000217
2406,20-191,U/N Reef,-20.3326,150.862,1,1,1,-6.573999882
2407,20-192,U/N Reef,-20.3978,150.583,1,1,1,-0.469000012
2408,20-193,U/N Reef,-20.3967,150.6152,1,1,1,0.57099998
2409,20-194a,U/N Reef,-20.4161,150.6853,1,1,1,0.522000015
2410,20-194b,U/N Reef,-20.4068,150.7222,1,1,1,-1.299999952
2411,20-237c,Goldsmith Island Reef (No 3),-20.6953,149.1423,1,1,1,-0.400999993
2412,20-237d,Goldsmith Island Reef (No 4),-20.681,149.1593,1,1,1,0.174999997
2413,20-237e,Goldsmith Island Reef (No 5),-20.6911,149.1379,1,1,1,-1.02699995
2414,20-237f,Goldsmith Island Reef (No 6),-20.67,149.1511,1,1,1,-0.093999997
2415,20-237g,U/N Reef,-20.6816,149.1384,1,1,1,-6.540999889
2416,20-292,Derwent Reef,-20.9866,149.7821,1,1,1,0.74000001
2417,20-293,Skull Rock Reef,-20.9883,149.798,1,1,1,-0.240999997
2418,20-294,(Little) Stevens Reef,-20.5644,150.0519,1,1,1,-0.963999987
2419,20-110,U/N Reef,-20.1017,149.9261,1,1,1,-0.711000025
2420,20-111,Edgell Reefs (No 2),-20.0546,149.9922,1,1,1,-2.240999937
2421,20-112,Edgell Reefs (No 5),-20.1345,149.9369,1,1,1,-1.32099998
2422,20-113,Ben Reef,-20.0069,150.3203,1,1,1,-1.008000016
2423,20-114,U/N Reef,-20.0071,150.2612,1,1,1,-2.474999905
2424,20-194c,U/N Reef,-20.4134,150.7518,1,1,1,-0.790000021
2425,20-195,U/N Reef,-20.4184,150.9115,1,1,0,-11.46500015
2426,20-196,U/N Reef,-20.4146,150.9311,1,1,NA,NA
2427,20-197,U/N Reef,-20.4467,150.7262,1,1,1,-0.938000023
2428,20-511,U/N Reef,-20.5077,150.9647,1,1,0,-11.17599964
2429,20-238,Silversmith Reef,-20.5875,149.1114,1,1,1,0.805000007
2430,20-239,Pincer Reef,-20.6817,149.0974,1,1,1,-0.01
2431,20-082,Teague Reef,-20.3035,149.0689,1,1,1,0.363999993
2432,20-083,Surprise Rock Reef,-20.3551,149.0264,1,1,1,-7.813000202
2433,20-115,Little Bugatti (Wheatley) Reef,-20.0264,150.243,1,1,1,-0.694000006
2434,20-116,Edgell Reefs (No 1),-20.0237,150.0143,1,1,1,-1.039000034
2435,20-117,Edgell Reefs (No 3),-20.0677,150.0239,1,1,1,-1.069000006
2436,20-118,U/N Reef,-20.0532,150.4271,1,1,1,-6.375999928
2437,20-119,U/N Reef,-20.0867,150.4166,1,1,1,-0.546000004
2438,20-120,Wup Reef,-20.1023,150.1956,1,1,1,-1.116999984
2439,20-121,U/N Reef,-20.0839,150.3946,1,1,1,-1.457000017
2440,20-122,U/N Reef,-20.0735,150.4667,1,1,1,-9.87100029
2441,20-199,U/N Reef,-20.4727,150.8461,1,1,1,-8.37899971
2442,20-200,U/N Reef,-20.5183,150.601,1,1,1,-1.654999971
2443,20-201,U/N Reef,-20.4858,150.7173,1,1,1,-0.964999974
2444,20-202,U/N Reef,-20.4959,150.8294,1,1,1,-1.294999957
2445,20-203,Defiance (Dalys) Island Reef,-20.5034,148.819,1,1,1,-0.071999997
2446,20-204a,Defiance Reefs (North),-20.5094,148.809,1,1,1,-1.944000006
2447,20-241,Anchorsmith Reef,-20.6158,149.0638,1,1,1,-0.015
2448,20-242,Blackcombe Reef,-20.6011,149.1862,1,1,1,-0.012
2449,20-243,Anvil Reef,-20.6258,149.0725,1,1,1,-0.143000007
2450,20-244,Carondelet Reef,-20.6157,149.1816,1,1,NA,NA
2451,20-085,Pentecost Reef,-20.3991,149.0285,1,1,1,-0.028999999
2452,20-123,U/N Reef,-20.0774,150.4501,1,1,NA,NA
2453,20-124,U/N Reef,-20.0884,150.4817,1,1,NA,NA
2454,20-125,U/N Reef,-20.121,150.427,1,1,1,-0.930000007
2455,20-126,U/N Reef,-20.1501,150.3856,1,1,1,-0.97299999
2456,20-127,Bugatti Reef,-20.1009,150.3165,1,1,1,-0.845000029
2457,20-1271,Callum Shoal,-20.144,149.4822,1,1,0,-16.76600075
2458,20-204b,Defiance Reefs (South),-20.5143,148.808,1,1,1,-1.159000039
2459,20-205,U/N Reef,-20.5284,148.9286,1,1,1,0.232999995
2460,20-206,Ripple Rocks Reef,-20.528,148.936,1,1,1,-0.611000001
2461,20-245,Blacksmith Reef,-20.6446,149.0711,1,1,1,-1.236999989
2462,20-246,Hammer Reef,-20.6461,149.0618,1,1,1,-0.097000003
2463,20-086,Cole Island Reef,-20.4229,149.0069,1,1,1,-0.02
2464,20-128,Edgell Reefs (No 4),-20.1205,150.0097,1,1,1,-0.91900003
2465,20-129,Henderson Reefs,-20.1897,150.0723,1,1,1,-0.453999996
2466,20-130,U/N Reef,-20.1741,150.3691,1,1,1,-1.52699995
2467,20-131,U/N Reef,-20.1413,150.446,1,1,1,-0.602999985
2468,20-207,Cape Rock Reef,-20.5416,148.9258,1,1,1,-4.705999851
2469,20-208,North Repulse Reef,-20.5817,148.8623,1,1,1,-1.745000005
2470,20-247,Ladysmith Reef,-20.6626,149.0882,1,1,1,-1.501000047
2471,20-248,Locksmith Reef,-20.6524,149.154,1,1,1,-0.131999999
2472,20-249,Geranium Shoal,-20.6463,149.2266,1,1,0,-12.38300037
2473,20-250,Bellows Reef,-20.6637,149.0707,1,1,1,-6.922999859
2474,20-251,Forge Reef,-20.6735,149.095,1,1,1,-1.332999945
2475,20-252,Farrier Reef,-20.6761,149.141,1,1,1,-0.039000001
2476,20-087,Anne Island Reef,-20.4211,149.0161,1,1,1,-0.112000003
2477,20-088,Jester Reef,-20.1436,149.072,1,1,NA,NA
2478,20-132,U/N Reef,-20.1929,150.472,1,1,1,-0.625
2479,20-209,East Repulse Reef,-20.5989,148.8773,1,1,1,-0.023
2480,20-210,South Repulse Reef,-20.6116,148.8673,1,1,1,-0.026000001
2481,20-211,U/N Reef,-20.628,148.7221,1,1,1,0.398999989
2482,20-212,U/N Reef,-20.6464,148.7313,1,1,1,-0.838
2483,20-213,Gould Island Reef,-20.672,148.7601,1,1,1,-0.082999997
2484,20-253a,Linne Island Reef (No 1),-20.6766,149.1894,1,1,1,-0.39199999
2485,20-253b,Linne Island Reef (No 2),-20.6887,149.1853,1,1,1,-0.287
2486,20-253c,Linne Island Reef (No 3),-20.6822,149.1822,1,1,1,-0.116999999
2487,20-253d,Linne Island Reef (No 4),-20.6764,149.1768,1,1,1,0.43599999
2488,20-089,Deloraine Reef,-20.1553,149.0711,1,1,1,0.805000007
2489,20-134,Hunt Reef,-20.2958,150.1033,1,1,1,-0.224000007
2490,20-135,Robertson Reefs (No 1),-20.3428,150.1326,1,1,1,-0.916000009
2491,20-136,Robertson Reefs (No 2),-20.3497,150.0677,1,1,1,-1.557999969
2492,20-214,Midge Reef,-20.6868,148.7586,1,1,1,0.061999999
2493,20-215,U/N Reef,-20.6961,148.7402,1,1,1,0.400000006
2494,20-216,U/N Reef,-20.7296,148.778,1,1,1,0.398999989
2495,20-217,U/N Reef,-20.7511,148.7927,1,1,1,-2.374000072
2496,20-218,U/N Reef,-20.767,148.7948,1,1,1,0.224999994
2497,20-219a,Cave Reef,-20.7824,148.8546,1,1,1,-2.16899991
2498,20-254,Tinsmith Reef,-20.6995,149.201,1,1,1,0.435000002
2499,20-255,Solder Reef,-20.6983,149.2065,1,1,1,0.967000008
2500,20-257a,U/N Reef,-20.7063,149.1415,1,1,1,-0.141000003
2501,20-090a,Lindeman Island Reef (No 1),-20.4317,149.0315,1,1,1,0.598999977
2502,20-090b,Lindeman Island Reef (No 2),-20.4458,149.0288,1,1,1,-0.435000002
2503,20-090c,Lindeman Island Reef (No 3),-20.4557,149.051,1,1,1,0.25999999
2504,20-090d,Lindeman Island Reef (No 4),-20.4365,149.0424,1,1,1,-0.179000005
2505,20-137,Robertson Reefs (No 3),-20.3489,150.0961,1,1,1,-1.090000033
2506,20-138,Bax Reef,-20.3421,150.1979,1,1,1,-0.875
2507,20-139,Robertson Reefs (No 4),-20.3685,150.0733,1,1,1,-2.263000011
2508,20-140,Nixon Reef,-20.4014,150.1253,1,1,1,-1.881999969
2509,20-141,U/N Reef,-20.4071,150.2015,1,1,1,-7.381000042
2510,20-219b,Pigeon Reef,-20.7887,148.8438,1,1,1,0.393000007
2511,20-220,High Islands Reef (North),-20.7949,148.8796,1,1,1,-2.815000057
2512,20-257b,Ingot Island Reef,-20.7105,149.1396,1,1,1,0.97299999
2513,20-258,Specie Shoal,-20.7232,149.1549,1,1,1,-8.444000244
2514,20-259,Io Reef,-20.6935,149.1275,1,1,1,-9.203000069
2515,20-260,Bullion Rocks Reef,-20.7391,149.1491,1,1,1,-0.340999991
2516,20-261,Coffin Reef,-20.7325,149.2324,1,1,1,0.97299999
2517,20-090e,Lindeman Island Reef (No 5),-20.4467,149.0581,1,1,1,-0.196999997
2518,20-091,Baynham Reef,-20.4353,149.102,1,1,1,-0.017999999
2519,20-092,Sidney Reef,-20.4489,149.01,1,1,1,0.564999998
2520,20-142,U/N Reef,-20.4021,150.2367,1,1,1,-0.917999983
2521,20-143,U/N Reef,-20.4461,150.2406,1,1,1,-1.449000001
2522,20-144,Cannan Reef,-20.4811,150.1515,1,1,1,-1.807999969
2523,20-145,Packer Reefs,-20.475,150.2041,1,1,1,-1.700999975
